V1,ID,longitude,latitude,x,y,clay,silt,sand,CRFVOL,soC,N,Avail_N,pHiHXO,pHiKCl,FC,WP,AWC,soil_depth
191637,7899473,29.375,62.375,622844.35116249,6918212.92432213,13.8806935618905,32.7812927470488,53.5692072475658,13.6117372653064,104.079621595495,4.1905168836767,44.3624656677246,53.5603712306303,51.7183572544771,299.257456461589,142.08931685939,157.168139602199,197.867647058824
191638,7899474,29.4583333333,62.375,627153.196733168,6918374.04354337,13.083857621087,33.7329158571031,53.4705027686225,13.8090069029066,91.7123658921983,4.04295286379362,,52.7272907680935,50.3079319000244,299.118719268263,128.813823097631,170.304896170632,199
191639,7899475,29.5416666667,62.375,631461.888866481,6918540.71961104,13.847228158604,34.0738035765561,52.381789857691,12.668069449338,83.9238654483448,4.13566137783563,,53.4552467953075,49.7351477796381,300.225000637681,130.047094430496,170.177906207185,199.159090909091
191640,7899476,29.625,62.375,635770.422337686,6918712.95262727,14.518794288098,33.5625066622882,52.2486014030349,14.4404761891969,93.956690345012,4.19258323121578,52.7310591936111,54.1149991532447,50.9741870718943,295.438103209151,136.687772060962,158.750331148189,196.366197183099
191641,7899477,29.7083333333,62.375,640078.791936256,6918890.74269814,14.5143909692764,34.979785823822,50.9055963516235,16.0168669939041,103.730044555664,4.48377549648285,46.7081655641881,54.4768535614014,52.6056721687317,304.92635672433,152.963645935059,151.962710789271,192.4
191642,7899478,29.7916666667,62.375,644386.992450325,6919074.08993311,12.6720841003187,32.2275315487024,55.3643923672763,12.4798057296059,88.5617226687345,4.19156835156102,66.2280591328939,53.0137215238629,50.0140634016557,302.971663411458,135.52001460906,167.451648802398,198.727272727273
191643,7899479,29.875,62.375,648695.01865114,6919262.99444435,13.8079380249155,35.1145804668295,51.3977253025976,11.5183808474705,93.4416519691204,4.37421519226498,74.3755305254901,52.2870300556051,49.2849431531183,296.903941853841,121.310820092095,175.593121761746,199.775862068966
191644,7899480,29.9583333333,62.375,653002.86532403,6919457.45634801,13.0249026382671,35.4955474442127,51.7269534316717,12.7853658246059,82.4665079677806,4.34900852425458,69.9187444898817,52.7699055017209,49.4613111159381,297.532096967305,119.194411813396,178.337685153909,199.019607843137
191645,7899481,30.0416666667,62.375,657310.527252864,6919657.47576364,11.2085533448316,36.0400974203687,53.1468541556542,12.8497354787424,80.429799596104,3.95527783755598,59.8888902546447,51.5403353839839,47.6138117728977,290.307259044428,114.273225543143,176.034033501285,199.963302752294
191646,7899482,30.125,62.375,661617.999204491,6919863.05281341,9.49022768725868,35.4057581284467,55.4489854764538,14.0567225929068,73.6398296516483,3.63682937386012,59.6109508514404,50.9558787626379,46.8827474898651,285.532589147587,104.536054932245,180.996534215342,200
191647,7899483,30.2083333333,62.375,665925.275959722,6920074.18762351,9.80779455910044,31.69189021213,58.8400891201555,12.7958213002229,93.5671783636424,3.45866679228269,56.4922408586667,51.0327021386013,47.0579848801794,292.097141265869,95.6743676112248,196.422773654644,199.96694214876
191648,7899484,30.2916666667,62.375,670232.352297773,6920290.88032351,10.3953832791856,33.7226230211494,56.2503132465457,12.3760101460228,104.497290272358,3.5391986803575,59.3367081960042,51.1513653589674,46.6332669533974,281.332568775524,95.9147314591841,185.41783731634,200
191649,7899485,30.375,62.375,674539.222980721,6920513.13104553,8.21082566789359,35.9055139998759,56.2598749901638,12.8078268145727,74.5455872716983,3.3030434835737,54.174636228585,49.9837444715263,46.542782870206,291.963492420232,94.3232383371514,197.640254083081,199.96694214876
191650,7899486,30.4583333333,62.375,678845.882784472,6920740.93992575,8.12716093930331,36.9141325359502,55.2153286579227,12.2942403485952,69.9123077392578,3.35246563174508,51.3906953175863,50.5084161679607,46.3535240740815,295.349270629883,95.8197862798517,199.529484350031,199.96694214876
191651,7899487,30.5416666667,62.375,683152.326483211,6920974.3071037,7.67405020501003,34.6919801097271,58.0165474001041,13.2526977397194,77.5727251226252,3.29776535843903,53.0863977220323,49.7826840109076,45.6947128043687,302.507914705097,94.0023923190135,208.505522386083,199.98347107438
191652,7899488,30.625,62.375,687458.548833861,6921213.2327214,7.328349440551,33.5446392563749,59.4692072277227,12.8489946491462,86.0337341560805,3.30906611118677,52.2376459380727,49.683511529087,46.683042069112,305.004871296433,93.3843727111816,211.620498585251,199.96694214876
191653,7899489,30.7083333333,62.375,691764.544607044,6921457.71692495,7.52912518997823,36.4948328349216,56.3199789504374,13.5971708140097,83.0656274527558,3.27726725737254,50.909631008572,50.1310151470594,46.9574170388466,296.379768221986,93.8871682110955,202.492600010891,199.900826446281
191654,7899490,30.7916666667,62.375,696070.308571533,6921707.75986381,7.2262086631838,35.9071025375492,57.188563102533,13.6450633214525,83.9756087626307,3.28817456659645,48.449238953767,50.337450484599,47.5687264371509,304.868317575166,94.6543902772846,210.213927297881,200
191655,7899491,30.875,62.375,700375.835478715,6921963.3616898,7.57577080766032,36.3068356159305,56.4035135064243,13.3201812239718,88.2148099536738,3.3141868967759,50.6253626081679,50.4334997066782,46.9389064252869,309.206258673417,96.4382172433954,212.768041430022,200
191656,7899492,30.9583333333,62.375,704681.120093548,6922224.52255892,7.4411823453982,36.3417376210867,56.5634571106966,13.5760968263484,85.2843558571555,3.24803163607915,51.2328909414786,50.3594843966902,46.5523409252324,313.852936073586,94.4453822241889,219.407553849397,199.826446280992
192079,7903695,21.2083333333,62.4583333333,201506.748328955,6938633.66777393,13.5521650065546,27.7395896911621,59.029345470926,14.4565570499586,124.541673477836,4.47011267798288,63.8896960830688,50.5203664365022,47.5453903529955,301.24934866769,171.357062203544,129.892286464146,180.773913043478
192080,7903696,21.2916666667,62.4583333333,205793.386973108,6938250.94063575,18.2134458920187,34.6501694513747,47.4727466047303,12.358256276974,107.491428848141,3.98995491027832,70.2776918623182,55.5397953947714,48.1151368322451,292.174605712891,160.252119598389,131.922486114502,194.380165289256
192081,7903697,21.375,62.4583333333,210080.384245892,6937873.76535329,19.5074080869186,35.4513745741411,45.4388155976603,11.458187993893,101.500403853487,3.74216395494889,65.3440580368042,55.9505903385887,47.7238671799337,279.930806374063,154.779833423848,125.150972950215,199.611570247934
192082,7903698,21.4583333333,62.4583333333,214367.734852594,6937502.14170664,15.9369367804409,30.0547754744853,54.3762821165983,13.1251119030409,109.073486580336,3.68781700611114,64.5955560896132,52.3241321469141,46.5277999058243,285.898457336426,138.426457061768,147.472000274658,198.826446280992
192083,7903699,21.5416666667,62.4583333333,218655.433501333,6937136.06947891,12.3353539931873,26.4966140463332,61.5750862941269,15.6338300547324,106.514491341331,3.72656087398529,67.21730052948,51.3287368963573,46.7267080574981,294.110639343262,124.005453872681,170.105185470581,199.851239669421
192084,7903700,21.625,62.4583333333,222943.474887583,6936775.54845752,13.9335335187676,29.9243254228072,56.5217564480364,13.8648964196197,94.7539850345328,3.78954343557358,69.9114770253499,53.4118995035975,47.8462302783304,295.754362182617,113.174686889648,182.579675292969,200
192085,7903701,21.7083333333,62.4583333333,227231.853725004,6936420.5784316,15.3618494932317,33.8321036819584,51.2006075204897,12.3989143371582,85.8851893401343,3.49123824859152,62.8684030914307,54.9365489108503,48.251276063525,296.990994823222,112.765111650739,184.225883172483,199.892561983471
192086,7903702,21.7916666667,62.4583333333,231520.564729964,6936071.15919328,12.6666495307418,30.6620801027156,57.0093032899967,13.9873863330557,95.8864411913659,3.48829394016626,63.6539236704508,51.7287422999863,46.4000364256299,293.887297144476,108.671524119827,185.215773024649,200
192087,7903703,21.875,62.4583333333,235809.602606059,6935727.29053901,14.0890414970965,35.3575700649545,50.9047661773429,13.26827140682,83.9656706880932,3.24277800798416,58.7641132354736,53.3475084225994,47.4282974999798,286.746697998047,108.841700592041,177.904997406006,200
192088,7903704,21.9583333333,62.4583333333,240098.962074947,6935388.972267,12.883378761859,31.588131865194,55.9388011900847,13.6638029350722,104.362964125704,3.26414955854416,58.9460444641113,51.7730625562431,47.0204167957148,290.32928894043,104.349306106567,185.979982833863,199.330578512397
192089,7903705,22.0416666667,62.4583333333,244388.637860872,6935056.20417855,19.1533546053674,39.4100621593885,41.7614262005514,10.8369969139414,85.3522625757643,3.1595224070549,54.783443069458,57.0707174884386,50.4604821323363,276.398656311035,112.359552764893,164.039103546142,200
192090,7903706,22.125,62.4583333333,248678.624675175,6934728.98607918,16.4519846892554,35.5408071407602,48.3675424560042,11.689093644954,93.5219853298723,3.18442579030991,55.2477144241333,55.0677852157719,49.0651249846151,279.925468139648,115.503788070679,164.421680068969,200
192091,7903707,22.2083333333,62.4583333333,252968.917247141,6934407.31777632,17.6236935292394,39.6180373105136,43.1732959116786,11.099095793795,84.6872580031718,3.10988535642624,52.6108614179823,56.7079267265383,50.2103455598689,282.642743225098,120.660861816406,161.981881408692,199.98347107438
192092,7903708,22.2916666667,62.4583333333,257259.510308512,6934091.19908048,13.0347565974086,33.9247321294359,53.4300517247728,12.7796716690063,90.544147113138,3.14552545113997,55.9545581436157,53.0025330850901,47.0408575515117,282.870041725852,120.158926530318,162.711115195534,199.818181818182
192093,7903709,22.375,62.4583333333,261550.398578002,6933780.62980638,10.0390231353192,28.5094712154924,61.8000214316628,12.9612978549043,113.528810422283,3.33512146711349,57.7416412777371,50.9051115808408,46.162953558047,297.600983886719,116.790909805298,180.810074081421,199.98347107438
192094,7903710,22.4583333333,62.4583333333,265841.576792144,6933475.60977072,9.7754706351225,26.8128901079667,63.8171187471752,12.9470261266409,128.763511594662,3.40405110836029,59.6820998764038,50.7199133880867,46.3350828817068,299.182632751465,116.314043502808,182.868589248657,199.553719008264
192095,7903711,22.5416666667,62.4583333333,270133.039689805,6933176.13879331,10.7284899664319,25.9066577154743,63.7652124136933,13.3133763715255,134.374359004754,3.51433428764343,60.2903621249729,50.6406002517574,47.0510977752938,302.128854980469,117.935050048828,184.193804931641,198.96694214876
192096,7903712,22.625,62.4583333333,274424.781996694,6932882.21669817,10.8171171432684,27.8636989751138,61.6710641719093,12.4787268362755,122.527493752724,3.48456258058548,58.4165802764893,50.8249161460183,46.7901576964323,305.964434509277,115.969601287842,189.994833221435,199.355371900826
192097,7903713,22.7083333333,62.4583333333,278716.79845622,6932593.84331135,12.9909465253846,33.211143840443,54.1641122486966,12.4018202379715,98.1799560420769,3.26660297598158,54.8273108588325,52.6147672795067,46.8304124311967,299.424426643216,118.863586425781,180.560840217435,199.677685950413
192098,7903714,22.7916666667,62.4583333333,283009.083813997,6932311.01846203,17.1632830958721,41.534562749311,41.6425233478389,11.0209519409936,84.7026893363511,3.00719437251488,51.282670249939,56.3809212298433,48.2533682200534,281.40575281779,119.334149837494,162.071602980296,200
192099,7903715,22.875,62.4583333333,287301.632802356,6932033.74198359,14.4801741907419,37.0892483261991,48.7777903217915,11.9481114710658,93.7500749698355,3.01363056139513,53.2197350692749,54.0646170939296,47.3743958276165,284.000883067738,115.434329431707,168.566553636031,199.96694214876
192100,7903716,22.9583333333,62.4583333333,291594.440171201,6931762.0137115,14.280146157446,36.8352725289085,49.2871265253745,11.467611777881,99.6946728288635,3.11264548063278,53.3442462921143,53.8457074756465,47.6674384440272,284.017450256348,119.901891326904,164.115558929444,200
192101,7903717,23.0416666667,62.4583333333,295887.500672521,6931495.83348444,12.8177888097842,32.0656846574515,55.5333099680499,11.575619713334,108.957262275633,3.17041356801987,53.6864471435547,52.4126058531202,47.2526954146456,298.283198547363,112.803082733154,185.480115814209,199.933884297521
192102,7903718,23.125,62.4583333333,300180.80904489,6931235.20114517,12.7761291630012,35.1342583175533,52.4474627282009,11.4569532851542,108.68980432936,3.13714390516281,54.0427608066135,53.0254021006182,47.1435509989084,293.693617248535,114.558076705933,179.135540542602,200
192103,7903719,23.2083333333,62.4583333333,304474.360044334,6930980.1165387,11.9816247096732,33.5377523879374,54.8411430484992,11.8182079220606,113.624082833282,3.29980406045914,55.2416081619263,52.7462666093811,46.5187381712858,292.264692077637,115.162247009277,177.10244506836,200
192104,7903720,23.2916666667,62.4583333333,308768.148428836,6930730.57951322,11.4820283582388,31.4398449511567,57.4517610408058,11.81455476619,138.000270811979,3.30889425992966,55.4708548227946,51.7670360596712,46.7824261878148,294.013835144043,117.884358673096,176.129476470947,200
192105,7903721,23.375,62.4583333333,313062.168942838,6930486.58992101,10.0242147048314,29.9116192022959,60.4378009478251,12.4323400259018,118.639725621541,3.27698381668931,54.898483543396,50.9145257314046,45.9192914009094,298.969507339898,113.902167224009,185.067340115889,199.441666666667
192106,7903722,23.4583333333,62.4583333333,317356.416348112,6930248.14761662,9.37935914993286,30.7764594554901,60.1657052993774,11.7858701388041,126.593152618408,3.40825488395298,55.2903113471137,50.7846723556519,44.8470562616984,303.992354874758,114.706654184872,189.285700689886,199.541666666667
192107,7903723,23.5416666667,62.4583333333,321650.885408259,6930015.25245785,12.33262019118,35.3478506261652,52.6381115873983,10.9874864452141,110.63014277939,3.33426706790924,55.324712638855,52.4521421637417,45.5653950084339,300.115787963867,115.773821563721,184.341966400146,199.892561983471
192108,7903724,23.625,62.4583333333,325945.570873212,6929787.90430653,10.5970926639462,35.6403841696495,54.0523411459174,11.6496030555284,99.9772158536044,3.2646970043377,51.7756048838298,51.8939828793865,46.2644628729702,298.554492872588,118.759245191302,179.795247681286,200
192109,7903725,23.7083333333,62.4583333333,330240.467510108,6929566.10302687,7.50698175115034,29.7578058321614,63.1039666420172,12.1946686043227,103.692258976708,3.34600089738766,54.0608906936646,50.6411413397671,45.496665891537,305.672602971395,112.744573752085,192.92802921931,200
192110,7903726,23.7916666667,62.4583333333,334535.570087792,6929349.84848632,7.98391968356676,30.0229745502314,62.387164470578,11.6197052317217,107.028082540213,3.41155886650085,56.519224281311,50.4067698392001,45.1263753402332,304.485215454102,108.976884078979,195.508331375123,200
192111,7903727,23.875,62.4583333333,338830.873361309,6929139.14055632,8.75022406617472,31.5404167017661,60.0676067762138,11.9822361213117,103.432539537918,3.36846674018436,51.813587697347,50.504748951305,45.698593328807,304.504326375326,103.740014309353,200.764312065973,199.727272727273
192112,7903728,23.9583333333,62.4583333333,343126.372102786,6928933.97911077,11.7436063350775,37.2435452713926,51.3682911212628,11.1285887661143,88.2253864320934,3.30867090176061,49.5263026809692,51.619256891756,46.8989643520779,304.892879525411,109.24301171057,195.649867814841,199.948717948718
192113,7903729,24.0416666667,62.4583333333,347422.061085933,6928734.36402685,9.19773423671722,32.4233756229795,58.722113609314,12.0611925042909,92.7917627794989,3.12701337961923,50.2823692745633,50.8079579780842,46.0513185303787,308.83430153983,98.9903196607317,209.843981879098,199.965517241379
192114,7903730,24.125,62.4583333333,351717.935070529,6928540.29518567,8.31786131267705,32.9091237596244,59.1272119569384,12.5194016133458,100.038974730436,3.05893024802208,50.9470180130005,50.2407059787719,45.8168086532719,316.19534556071,97.322610616684,218.872734944026,200
192115,7903731,24.2083333333,62.4583333333,356013.988833315,6928351.77247089,6.81138994279972,30.4540680183852,63.0313190113414,12.5739356505969,106.108828773183,3.19613755702972,52.4003116183811,50.1267440102317,45.7891210445688,319.043434143066,94.3902381896973,224.653195953369,200
192116,7903732,24.2916666667,62.4583333333,360310.217152484,6928168.79576943,6.52885533955472,29.7836238135976,63.9942021330526,12.1068228808316,118.95234951303,3.15261342525482,53.9288261795044,49.9249105217043,45.3723025361368,317.681156311035,98.3216069030762,219.359549407959,200
192117,7903733,24.375,62.4583333333,364606.614792175,6927991.36497216,8.06811394933927,32.4814503556591,59.7827180442164,11.8105249081628,109.941902160645,3.046766380469,48.4787052578396,50.3204700340659,46.2047660956949,315.347785631816,96.6240184307098,218.723767201106,199.957627118644
192118,7903734,24.4583333333,62.4583333333,368903.176533362,6927819.47997251,8.29346042445728,31.2275922809328,60.7721633229937,12.1875921743257,101.957250561033,3.17497586381846,50.9106536865234,50.5946383816855,45.9007174287524,314.735932448815,96.0664061623058,218.669526286509,199.848214285714
192119,7903735,24.5416666667,62.4583333333,373199.897158347,6927653.14066725,8.58223878542582,29.5990174134572,62.1770443280538,12.8189486662547,106.618856747945,3.22247353641466,50.7078048282199,50.076588789622,46.6333937009176,315.921536851203,94.705954979206,221.215581871997,200
192120,7903736,24.625,62.4583333333,377496.771435248,6927492.34695699,8.89366509303574,33.2485204806998,58.2333191485444,12.6111406925296,98.9340290983846,3.12884586441274,52.5455860900879,50.1948588662896,47.2891958882986,316.185642475985,98.336984439772,217.848658036213,200
192121,7903737,24.7083333333,62.4583333333,381793.794148894,6927337.09874503,9.27143612380855,35.4553424267729,55.6569783234399,11.8219119536975,89.3671838744613,3.30034072160721,54.6757818010118,50.7052635634241,47.0661733643083,310.106625671387,99.7140946960449,210.392530975342,199.917355371901
192122,7903738,24.7916666667,62.4583333333,386090.960085316,6927187.39593798,8.26778899736641,33.8663567314463,58.202023056913,12.6531980609106,90.5223318998479,3.28811752051115,53.3081917190552,50.3502143040176,46.1438470320268,315.018615404765,98.009140809377,217.009474595388,199.917355371901
192123,7903739,24.875,62.4583333333,390388.264016235,6927043.23844629,8.01481513740603,32.8643070567738,59.4883446181116,12.3526181465338,94.2729745029418,3.32303569555283,56.153733215332,50.2196861771513,46.3161912713169,319.875347900391,103.040306854248,216.835041046143,200
192124,7903740,24.9583333333,62.4583333333,394685.700729956,6926904.62618314,7.32375591845552,30.3866413841563,62.6626229719682,12.6607851548628,109.568712470945,3.38619884490967,57.5063785976834,50.2865647875573,45.6571517502966,319.466278686523,103.143255004883,216.32302368164,200
192125,7903741,25.0416666667,62.4583333333,398983.265015862,6926771.55906504,7.24327299811623,31.186555957006,61.9701868798122,12.7021741000089,109.725022118939,3.40856167373307,56.4875359344482,49.9930870119205,45.6649947994011,317.46103465229,102.610803866605,214.850230785685,200
192126,7903742,25.125,62.4583333333,403280.951648895,6926644.03701229,8.95556164181922,33.1474981544432,58.2698718930079,13.5562853300867,88.8891986815397,3.34198709896633,55.5451948801676,49.5925753254536,46.8889112236086,319.676384439274,101.961943256612,217.714441182662,200
192127,7903743,25.2083333333,62.4583333333,407578.755420459,6926522.05994799,8.15108459251971,31.5278220373737,60.6582598725626,12.8425251590319,93.9403698503478,3.20955049753189,53.5371069335937,50.0505676269531,46.7199982572193,317.531185302734,100.755057449341,216.776127853393,200
192128,7903744,25.2916666667,62.4583333333,411876.671122909,6926405.62779861,9.76244537369544,33.7275547540488,56.7676850968048,11.8835886786966,92.5148439808052,3.23561467958051,51.0709276411268,51.0352831608107,47.20115559041,311.076648446017,97.6577034883721,213.418944957645,200
192129,7903745,25.375,62.4583333333,416174.693534031,6926294.74049432,11.5387198826498,35.733275216473,53.0801485865569,11.7127295959094,91.4377955917485,3.12846052387486,48.7529794311523,51.4316658461389,47.9787730067229,300.928547071374,100.33931674128,200.589230330094,200
192130,7903746,25.4583333333,62.4583333333,420472.817447949,6926189.39796818,8.89388666074138,33.2551543180608,58.1550618321442,12.0551246926804,96.8077662444312,3.04246765440637,46.6687185075548,50.5561286989322,46.4808577545418,299.58551461356,100.889927371518,198.695587242042,200
192131,7903747,25.5416666667,62.4583333333,424771.037659609,6926089.60015664,7.74548667324476,33.9022837552157,58.6455818680692,12.1203960938887,83.2701550633454,3.10131303392924,51.0624642181396,50.263791896095,46.6931226115581,310.586126474234,102.041348750775,208.544777723459,200
192132,7903748,25.625,62.4583333333,429069.348949263,6925995.34699977,8.90271388203645,36.1707749800249,55.2487716990069,11.6033041221051,69.4036164086712,3.19542639255524,51.1015707651774,50.8767363177843,47.118920223772,311.930625610352,101.528018112183,210.402607498169,200
192133,7903749,25.7083333333,62.4583333333,433367.746113376,6925906.63844065,9.61585688393963,37.239077071513,53.5171741454069,11.755892414692,71.4904933330441,3.25704673434911,51.6546408081055,50.8082120595885,47.1996672449033,307.257540242056,103.329067787428,203.928472454628,200
192134,7903750,25.7916666667,62.4583333333,437666.223949108,6925823.47442569,10.713731499513,38.9380102475484,50.7384192148844,11.7541639407476,67.8790600140889,3.1936260772788,51.7105392456055,51.7107526143392,47.561910311381,299.626360022503,104.688298349795,194.938061672708,200
192135,7903751,25.875,62.4583333333,441964.777238797,6925745.85490492,13.0206223584838,38.4999339540126,48.7976702350681,12.0038262383413,71.3660188771911,3.23544119499825,49.8531918843587,52.3308373467397,48.6034096540031,288.042526657517,107.587184802906,180.455341854611,200
192136,7903752,25.9583333333,62.4583333333,446263.400780868,6925673.77983143,12.6726872044751,37.6701139303354,49.9672262077658,11.3967003455529,76.1387117499979,3.3590283982894,52.2440720748901,51.8933183392908,47.4375866947011,289.882705508961,107.600237767837,182.282467741124,200
192137,7903753,26.0416666667,62.4583333333,450562.089374314,6925607.24916165,13.6701559753061,36.868898712586,49.7755646037164,12.0924395177966,71.8696970716815,3.445725572643,52.9779335021973,52.1404849970452,48.546079011721,285.051809282445,109.799630691756,175.252178590689,199.943925233645
192138,7903754,26.125,62.4583333333,454860.837803183,6925546.26285558,9.11285783184899,33.0150906244914,58.1950175673873,14.1092343948506,75.6030916637845,3.42021201716529,51.8779274749756,50.478287908766,46.7772860703645,290.579451666938,108.031813515557,182.547638151381,199.685185185185
192139,7903755,26.2083333333,62.4583333333,459159.64086748,6925490.82087634,10.6221841503592,34.576475835314,55.1283875259699,13.5849712409225,76.9088543910606,3.3649800238402,54.131849331326,51.3581880307665,47.7915646048153,285.220401929772,108.661298116048,176.559103813724,199.774509803922
192140,7903756,26.2916666667,62.4583333333,463458.493367655,6925440.92319039,9.39798754305879,34.3832037271547,56.5754798700002,13.1379316030455,82.3928994423102,3.34748647186194,56.6232180404663,51.08894070712,47.5466154429538,290.974373806728,107.979372260276,182.995001546452,200
192141,7903757,26.375,62.4583333333,467757.39008908,6925396.56976772,10.0039455476871,36.5134159434925,53.8253136942209,11.9153039159854,79.8922635228181,3.47305503183482,59.307177649604,51.0751843097781,46.6837495535858,295.493773479851,111.075772655254,184.418000824597,200
192142,7903758,26.4583333333,62.4583333333,472056.325832965,6925357.76058149,10.2925338188807,35.9146834214528,54.1337027867635,12.196928914388,78.2409989992777,3.53150066562083,54.5961696243286,51.3498606681824,47.6802922566732,291.708814248271,106.273812743439,185.435001504832,200
192143,7903759,26.5416666667,62.4583333333,476355.295400834,6925324.49560822,10.1507442170923,33.9360232439908,56.1824350877242,12.8189626346935,85.3618601712314,3.6320724920793,55.2803227742513,51.3891896681352,46.9713451385498,290.032487745409,103.450096130371,186.582391615038,199.663636363636
192144,7903760,26.625,62.4583333333,480654.293579009,6925296.7748279,9.94644003347917,32.2870734648271,58.0557267969305,14.3256443283775,83.9985912322998,3.68369069884095,53.7138510894775,51.4761558879505,47.470303552801,282.384497920169,103.910976844498,178.473521075671,199.709090909091
192145,7903761,26.7083333333,62.4583333333,484953.315169521,6925274.59822374,9.33044562501422,32.6886929172581,58.2877549316923,13.5035355616424,93.5863139912233,3.53676651225371,55.8505378341675,50.941269179522,46.7439850629386,285.787704288258,100.599330946978,185.18837334128,199.923728813559
192146,7903762,26.7916666667,62.4583333333,489252.35497459,6925257.96578232,8.43932922283808,33.2949970086416,58.6295937856038,13.2779339472453,93.5023004213969,3.47682633960948,55.8205284542508,51.0110385258993,46.6311713218689,292.322345329733,103.554626285329,188.767719044404,200
192147,7903763,26.875,62.4583333333,493551.407781109,6925246.87749364,9.20946337779363,34.1959071954091,56.9449957847595,13.2908988555272,87.9573498408,3.3864878222749,51.9207553482056,51.1100432713827,47.5585950215658,292.840813301705,102.343866090517,190.496947211188,200
192148,7903764,26.9583333333,62.4583333333,497850.46839155,6925241.33335097,8.20174835536106,33.1616984438305,58.9700713354694,12.8842106338375,111.877383775948,3.49420282639653,56.8374926673041,50.9954997606514,47.1761366789006,300.260194709502,98.6236169654203,201.636577744082,200
192149,7903765,27.0416666667,62.4583333333,502149.53160845,6925241.33335097,8.17550405786057,32.5405312687897,59.6497053666548,12.5439494582247,117.096806486776,3.54068006899046,57.2757265090942,50.9775901353064,45.7801293617438,305.992020648459,96.7423097361689,209.24971091229,200
192150,7903766,27.125,62.4583333333,506448.592218891,6925246.87749364,8.71787822345072,34.0967255899729,57.486550386287,12.0881731332826,93.852893104238,3.51826073746932,57.5761210971408,51.2388663804236,46.6167980225618,294.90120207134,100.461620210346,194.439581860994,200
192151,7903767,27.2083333333,62.4583333333,510747.64502541,6925257.96578232,9.80367316490362,34.2197793377332,56.270246931344,11.3400049997755,102.810413896545,3.66412447507565,58.8952295684814,51.8160781860352,46.5356981892231,288.129806811993,100.669015590961,187.460791221032,200
192152,7903768,27.2916666667,62.4583333333,515046.684830479,6925274.59822374,9.87629026355165,33.7497748750629,56.6392448117035,12.7937772057273,99.5503600149444,3.73695597155341,58.0845066070557,52.2385134841457,47.9931056475398,286.775970458984,97.5430192618534,189.232951197131,197.474747474747
192153,7903769,27.375,62.4583333333,519345.706420992,6925296.7748279,10.8537654876709,33.785704366092,55.7067555065813,14.6027963654748,97.725384482022,3.84237001859225,52.4616387557983,52.7242356662093,48.2600469918087,283.904591721755,106.398741619404,177.505850102351,198.758620689655
192154,7903770,27.4583333333,62.4583333333,523644.704599167,6925324.49560822,9.31054354522188,33.2627008082503,57.7375986131571,13.3292820817333,92.0172860420356,3.75299354553223,56.8362310621474,51.6308444394904,47.3715926671432,296.526594645182,104.413304443359,192.113290201823,199.237288135593
192155,7903771,27.5416666667,62.4583333333,527943.674167035,6925357.76058149,11.1456981847684,33.7244749069214,55.4219058354696,16.1657444039981,95.699183344841,3.82341103804739,51.8355347442627,52.570126136144,50.8614985942841,299.699120914235,117.19904126619,182.500079648045,190.895833333333
192156,7903772,27.625,62.4583333333,532242.60991092,6925396.56976772,9.22555932919841,32.731141791856,58.3707594438033,12.5513055344258,92.0447771371889,3.72478360840769,50.8650367736816,51.5360244246554,47.2922955032223,292.080918745561,113.074130433978,179.006788311583,197.752066115702
192157,7903773,27.7083333333,62.4583333333,536541.506632346,6925440.92319039,10.3736729423205,34.1035669803619,55.8542841275533,10.7623447736104,84.1601503690084,3.69444489741063,53.0065005832248,51.5867906252543,47.3727768580119,284.136578570355,104.869898617923,179.266679952432,199.858333333333
192158,7903774,27.7916666667,62.4583333333,540840.35913252,6925490.82087634,10.5902942048401,34.170654409072,55.550522427599,11.9188854874683,85.1564308294729,3.64097810663828,53.3688586425781,51.7241510022588,48.2196767149853,285.922961351348,106.747866746856,179.175094604492,199.554621848739
192159,7903775,27.875,62.4583333333,545139.162196817,6925546.26285558,11.150811231704,32.2564065660749,56.9042431785947,14.5574469884237,90.8666236150832,3.82814702120694,55.1978027988488,52.2800402686709,49.82591280256,285.408802379261,108.714258089933,176.694544289328,196.666666666667
192160,7903776,27.9583333333,62.4583333333,549437.910625686,6925607.24916165,8.6427935135266,33.2937419355408,58.4187526545249,12.3057559856699,89.7600967155015,3.51286685329744,58.5506960550944,50.6158762845126,46.7614893322149,283.142092299187,101.229803589569,181.912288709618,199.338842975207
192161,7903777,28.0416666667,62.4583333333,553736.599219133,6925673.77983143,8.44217677943963,34.3578318446136,57.5896744846312,12.4141392116704,79.6215900074352,3.55953265022446,64.9038587073757,50.7774809845223,46.2557853194308,281.138700045072,98.3889378977346,182.749762147337,199.96694214876
192162,7903778,28.125,62.4583333333,558035.222761203,6925745.85490492,9.98779296474297,35.8811682532815,54.4327173313173,11.089556718073,82.6853566530372,3.63044969046988,57.1645067596436,51.2682218471495,46.8206235741367,276.321825353111,99.2598673192466,177.061958033864,199.882352941176
192163,7903779,28.2083333333,62.4583333333,562333.776050892,6925823.47442569,10.878979530655,36.2962824717289,53.1072839368291,12.1438246654863,77.2719485819841,3.6973691279428,52.7983897738987,51.7056430528144,46.9491215874167,284.007466634115,102.517930683337,181.489535950778,200
192164,7903780,28.2916666667,62.4583333333,566632.253886624,6925906.63844065,8.97803018900974,36.3792230275052,54.905323438408,12.9149220127705,81.6395216066975,3.59638523340225,54.7932732772827,50.9512019512082,46.6669291977055,286.823659667969,103.396944732666,183.426714935303,199.97520661157
